stem,model_psnr,model_ssim,model_lpips,baseline_psnr,baseline_ssim,baseline_lpips
000786,34.40115213394165,0.9196265935897827,0.16105949878692627,31.287517547607422,0.8568368554115295,0.19508789479732513
000791,37.56458520889282,0.9526333212852478,0.22812044620513916,24.944868087768555,0.6199809312820435,0.4087250232696533
000819,21.10323429107666,0.5824862122535706,0.3340250849723816,20.269474983215332,0.5810596346855164,0.39623352885246277
000823,37.32022285461426,0.9266670346260071,0.16110661625862122,35.24117469787598,0.8877882361412048,0.1350191980600357
000827,31.461682319641113,0.9158759117126465,0.16542869806289673,28.891899585723877,0.8387640118598938,0.235046848654747
000831,33.28587770462036,0.832018256187439,0.3554084002971649,26.118836402893066,0.4380204379558563,0.5164114832878113
000832,26.164889335632324,0.9011608958244324,0.1833752989768982,21.672959327697754,0.41208118200302124,0.5542968511581421
000837,26.59864902496338,0.8278079032897949,0.19124968349933624,25.726149082183838,0.8061133027076721,0.21341350674629211
000840,27.50981092453003,0.8540297746658325,0.16668924689292908,24.31058168411255,0.7491632699966431,0.2725696563720703
000864,19.490302801132202,0.6906833648681641,0.31025993824005127,18.46757411956787,0.6209897994995117,0.44186195731163025
000886,29.916412830352783,0.893390417098999,0.11919031292200089,27.37182855606079,0.7954302430152893,0.2162654846906662
000888,27.513298988342285,0.7466975450515747,0.3259933590888977,20.438556671142578,0.3729217052459717,0.5348272919654846
000895,27.203688621520996,0.813752293586731,0.29983800649642944,20.881028175354004,0.30878227949142456,0.5931636691093445
000899,31.697797775268555,0.9370706081390381,0.16285587847232819,21.247177124023438,0.3382960855960846,0.5133043527603149
000921,25.967447757720947,0.7787775993347168,0.26754435896873474,23.541765213012695,0.6481658220291138,0.33334261178970337
000924,37.82658576965332,0.9788192510604858,0.032865673303604126,22.477986812591553,0.4319521188735962,0.4448258876800537
000926,30.359854698181152,0.6873458623886108,0.2927466630935669,26.751322746276855,0.5877958536148071,0.38583138585090637
000931,27.509543895721436,0.796646237373352,0.1570771485567093,22.821979522705078,0.6100739240646362,0.42470279335975647
000948,27.3921537399292,0.8472300171852112,0.22529786825180054,22.04969882965088,0.4309822916984558,0.5184863805770874
000961,33.438172340393066,0.7741495370864868,0.5232963562011719,23.358709812164307,0.38534462451934814,0.5522883534431458
000980,21.992950439453125,0.6281525492668152,0.3086468577384949,21.46841049194336,0.6122385263442993,0.3426719009876251
000981,24.43673610687256,0.7492930889129639,0.24794256687164307,19.753040075302124,0.37611472606658936,0.5664514899253845
000986,27.523231506347656,0.8410984873771667,0.23652461171150208,20.275096893310547,0.40037983655929565,0.46470004320144653
000989,31.3972806930542,0.8987399935722351,0.16323316097259521,21.077628135681152,0.3373594284057617,0.5534673929214478
001003,27.639002799987793,0.5762988328933716,0.6265610456466675,19.64830994606018,0.26527640223503113,0.6688888669013977
